Books,Clothing,Electronics,Home
4330,0,1165,4161
8129,0,8095,0
10076,0,7520,7638
2892,0,3929,3837
8965,0,9717,10247
1869,10657,0,6587
0,1916,8615,4509
0,5746,3624,5483
0,0,3489,0
0,2790,545,7898
5735,0,4768,7811
0,0,3717,0
7730,13822,2417,0
4638,384,0,15851
2043,4314,2694,2500
3291,0,0,1799
0,5145,5246,1768
2774,192,2845,6471
0,3904,6856,0
0,0,9061,0
3168,8636,4520,2671
0,4385,1851,2093
17044,3697,2399,8598
0,3009,0,0
0,10604,4411,9601
1215,3315,0,0
5151,3779,0,0
0,287,8057,5096
7193,4417,0,744
8751,1977,3817,0
4345,2372,0,10425
0,1888,0,4199
4628,11777,6885,2072
0,0,8400,3976
4296,0,9704,4583
3293,2684,907,0
8170,1365,6294,0
7168,6749,4930,1715
0,3480,3704,7591
4508,3971,3293,0
1394,5016,3460,0
10783,6616,2034,0
0,6240,0,4347
6151,4896,6127,3716
7517,5300,9075,3030
5625,325,10144,7215
5012,3673,11130,0
4777,4170,6024,0
4563,8264,1888,5567
4108,5154,1831,4413
6547,9080,3977,1362
5604,2923,2095,4895
9063,2478,1191,6345
5809,4181,0,0
0,3878,5209,0
10007,1551,0,10018
192,364,3611,0
2786,1433,10643,3201
15026,0,6261,4425
0,4555,4255,11032
0,7566,5323,0
0,0,3006,2797
6296,1628,0,0
0,8913,0,0
7903,3637,4554,2925
0,1156,10331,950
4332,3540,5942,3083
8353,2787,6894,2379
1752,211,4103,6331
9211,0,0,0
0,5232,14310,3024
0,0,4120,0
5766,0,1453,2098
2139,0,5610,0
2478,0,0,9537
5640,0,1601,6985
613,389,6546,3465
0,3317,0,0
576,3213,4039,1301
3937,3080,2041,0
0,14777,1791,5589
3844,0,1589,6080
0,0,4793,4672
2035,17308,4826,0
0,1949,741,0
3107,2179,3979,2545
2070,0,2704,0
6183,7866,0,7049
6675,1683,2005,7062
1860,13611,3435,9607
8153,9253,13682,6509
4929,0,1031,4383
0,310,2846,1309
4541,0,8041,0
2478,4701,0,7226
4022,5524,0,1691
7366,8241,2244,8805
1594,0,620,3369
5722,712,5439,7193
9537,0,0,3195
1025,3046,0,13134
4356,3280,0,0
4069,9058,2523,0
6896,0,10385,2302
1754,5004,4614,0
2885,4336,0,3799
2549,0,4354,951
0,0,2613,9735
7676,23021,5705,12097
2973,5173,4873,3204
0,0,2958,3952
3925,720,5418,8527
2714,5029,0,0
1325,6259,0,2492
2711,0,2310,2168
0,941,7547,6316
5264,5136,5061,0
0,4347,3915,5189
3103,3402,19364,2581
0,2547,7275,0
0,0,1579,7157
0,0,1493,0
3759,0,2241,1327
1046,16059,4762,0
0,0,0,2723
4605,11742,6249,8916
139,1659,4407,4585
1624,0,0,0
5025,9765,4723,1137
0,0,1853,0
1850,0,9152,0
0,0,3713,4728
4075,11286,0,225
6926,0,2662,5314
4136,3546,0,8528
5343,1344,0,3956
8036,2382,4457,0
0,0,5158,3548
1951,9504,0,8935
4734,2962,4898,5176
4524,1926,769,3816
3615,2551,4633,2485
3794,0,725,4499
4319,2528,2969,0
5289,8527,0,7362
3332,3029,3675,0
3677,0,3571,0
1470,5196,2400,0
2350,4728,3713,0
3097,0,0,0
6899,0,0,430
0,5371,1102,0
5376,1131,0,0
6169,0,8531,0
3272,2274,0,0
0,5254,7321,2926
1730,1341,0,3921
706,0,4783,0
7787,0,0,0
0,1860,4963,0
0,4310,3925,3305
4830,375,0,1687
5413,7884,1207,4677
7865,0,0,5098
3438,0,1298,354
2976,11667,4426,0
0,0,4751,15044
2769,9514,4643,2366
0,5235,6706,12141
7957,3731,1150,1304
4891,1479,2899,1811
4700,4454,8934,4260
0,1519,471,1410
2023,0,0,8790
0,0,14333,4778
0,4443,10988,9504
2020,2358,0,0
4512,9954,10657,4924
544,4502,5107,10659
0,4237,3017,0
3828,2609,3626,0
0,6194,7762,4674
1670,445,4005,6247
5528,10589,0,5163
8143,0,4180,4276
2223,0,541,0
6991,1927,7096,0
549,0,6370,1475
3998,0,0,10483
2104,0,423,0
2429,4223,8854,3508
4571,0,4930,11191
7917,8430,4729,0
8300,809,5071,0
6829,0,6053,0
5904,8421,8723,1751
3803,3251,5881,0
0,0,13784,8599
4999,8377,4155,4431
1451,0,8971,9005
0,10133,697,10915
0,4013,0,0
6917,0,0,1757
3347,0,3563,2724
6758,12085,0,0
4955,1854,0,4167
0,1000,4176,0
0,2487,0,7635
5231,7815,1979,2754
1420,4918,3617,12110
320,13096,5117,3075
318,1548,0,1892
3986,2419,0,3972
0,2717,1884,9822
0,3604,8767,0
3456,0,3604,0
5874,1226,0,0
0,12810,3532,0
4550,943,10258,5566
7181,0,0,6658
4601,4989,7346,3179
386,0,0,4098
0,1158,0,4233
4500,0,7185,0
0,4021,4239,4944
0,4237,5410,0
14362,5337,0,1873
3906,2639,2119,3015
0,9238,9921,1340
0,0,8150,0
0,0,0,6533
4406,377,0,3257
976,267,0,0
941,3364,3034,0
1635,3306,1575,4533
574,3584,0,0
0,8168,3416,9569
0,0,0,7598
14581,6429,0,0
0,0,8752,0
0,1977,0,4244
9550,0,6472,13719
7965,3015,0,1898
1778,5320,0,11582
0,0,3855,870
5781,0,9310,2253
4735,9667,4036,0
0,0,2626,0
7099,0,0,2058
9225,0,0,6051
738,4548,0,3609
3462,0,1385,0
4805,0,9064,4076
0,4313,3647,5834
8702,0,408,0
3846,4609,3943,12928
11625,11639,1967,1125
0,0,5118,2806
0,0,3646,0
0,3105,2833,0
1573,1632,2427,8579
3337,1334,0,2543
0,1367,3958,0
1549,0,0,0
1079,0,2111,0
5591,2068,3158,4662
0,0,3849,0
10139,0,3122,0
548,3359,0,0
2686,7348,2859,716
1357,0,3904,4808
0,4583,3597,0
7968,3142,0,4527
0,10100,1549,6358
0,5236,0,0
3154,1868,0,10311
3382,7264,2129,9824
3992,0,13735,1011
5439,7979,2920,996
0,1055,2656,9021
0,0,4706,3529
705,3808,9647,4238
0,3657,4686,2875
1504,5024,0,0
0,0,1942,0
3612,2228,2550,0
7897,0,4183,0
4904,2078,622,2915
2085,0,4167,623
0,10485,0,379
4646,0,8694,0
0,0,715,1507
2904,5591,2281,7627
14354,0,2764,4328
1849,6959,0,0
4765,1179,3469,0
2875,0,5040,4639
0,0,687,2897
6901,4167,18209,9589
5153,4038,12490,1954
1370,2436,6312,0
891,0,3514,3644
543,2515,7009,2394
5070,2788,1256,8254
0,7189,1152,0
6045,13231,4088,885
355,8469,4316,8914
0,0,0,9670
7920,0,3644,6436
11869,6834,3913,0
4234,19370,2693,6052
3507,9093,3955,0
1615,4896,5325,7608
2199,4995,0,0
0,0,3766,0
4331,1677,9257,0
4548,13651,696,643
3072,2600,4569,1932
3003,13334,0,6599
7628,4156,2225,6871
2506,1420,2764,0
3461,1435,966,0
5929,9714,4806,4314
6584,5601,8229,3735
1057,4380,0,3904
1433,422,1016,0
5970,4517,6127,2869
0,8844,4732,0
1017,1379,240,0
6974,10237,4237,0
0,8088,0,3617
5128,700,1243,8101
3604,8522,2204,0
2898,0,5078,0
1178,0,5993,3285
9035,3828,0,4660
0,0,0,4396
3306,5020,0,7250
6617,0,5453,5028
3378,2171,0,0
0,8039,5110,4492
4520,0,3302,0
0,0,0,1006
0,9009,7681,0
0,3257,3903,13421
11122,4877,0,0
0,0,0,1597
3985,5307,4211,2817
0,1782,12357,4747
0,4876,522,0
5857,2053,10274,0
3145,3646,0,5886
9871,2514,0,1461
0,4035,0,0
5218,12739,0,2604
0,2410,0,5335
1563,3803,291,0
2264,1638,3192,0
3847,3644,4002,0
0,2046,4492,167
2389,0,0,0
0,2602,4790,15156
0,1275,6775,11559
0,3442,0,0
6013,0,3690,0
7549,3485,2607,3681
4083,1583,1352,7549
5197,0,1016,4224
540,12575,7142,4330
5104,4649,10626,2081
319,3304,3972,0
1508,3097,9555,7076
0,2343,4767,0
1061,3667,2450,5440
0,5317,10539,3764
10516,4914,4989,0
0,0,930,0
7276,4445,1504,0
1114,1920,8171,2784
4797,6663,6997,3788
1367,3964,1977,7822
271,9049,5199,11636
2402,2611,0,0
5013,0,3743,3373
3385,0,9026,0
8126,1102,1930,10034
3751,2687,1873,4619
0,0,3857,5201
1690,2714,5650,10819
0,10137,9504,0
2059,0,882,2961
2377,932,0,7306
3686,3525,391,0
8149,4013,0,0
0,0,5206,4452
0,7740,7595,12614
0,5586,821,7101
0,7037,6328,0
2494,13246,8511,2180
652,996,2617,0
0,938,0,5092
0,3879,4054,2420
0,10552,0,0
9797,3244,0,12796
8186,12596,1222,588
6212,10501,1809,2443
3496,0,2515,2640
0,12534,6810,1512
3467,5069,500,0
0,1175,2663,3540
4287,0,0,4883
3920,0,0,0
3256,2838,0,2236
1633,0,8440,2154
14157,2996,0,4384
0,8984,2832,2176
12180,0,1382,5558
6944,0,8584,2214
3443,3067,0,4332
9372,7866,4913,9321
0,0,674,4422
4898,4786,6662,0
0,4390,2127,8324
303,6347,4774,6408
0,2759,1971,6491
0,5924,4473,6513
6050,1179,2616,4859
2982,5054,7466,0
0,0,6630,0
0,1870,0,11309
10291,3218,589,10501
0,3747,647,2894
0,3161,0,0
4346,5655,0,4253
5321,669,5744,0
2850,0,1868,0
4434,1498,0,2249
3808,912,8243,2256
3527,4523,2603,3701
14775,3194,0,0
9755,326,0,0
6934,0,5092,4535
0,0,7166,4498
1396,4525,0,0
0,0,0,4992
2697,0,2056,2864
6810,12458,0,3835
0,2501,2154,13594
234,9929,0,0
4017,1723,7364,8655
15078,4997,0,3614
3632,0,0,0
3427,0,8750,6679
7188,8538,10540,2634
8366,1662,2531,5823
6604,7475,5040,3237
5002,0,8365,0
4362,2393,0,3691
10531,2999,4174,1599
0,1535,9720,0
0,0,431,669
0,4649,424,2960
6185,6376,5463,0
0,5009,0,8449
11494,3391,4095,3443
0,2691,5672,0
12255,0,334,10015
0,0,11031,9599
278,6158,0,0
490,419,4698,4461
0,6720,0,5119
3698,7344,3396,5131
3508,2908,8140,337
0,0,0,6221
2093,0,7937,8456
1069,3191,4447,3872
2606,12507,0,666
0,0,3630,6482
0,2870,5411,8183
3410,4026,1299,0
7851,0,0,5139
2280,329,7817,8775
8248,3892,3591,1744
5445,0,11385,0
3642,0,4765,7349
0,3014,0,6100
7969,0,8408,3787
0,0,0,1304
1554,6699,3131,0
8632,0,3936,4355
0,1396,2188,0
0,0,5199,0
0,4203,6848,0
1916,0,0,5119
7155,5782,0,9122
0,0,9164,0
4570,3857,2816,10315
4496,3761,0,0
2381,0,1061,0
0,5040,3930,1048
0,9584,1033,4441
6192,2469,2850,3585
661,5267,3623,0
0,8655,3073,6861
2220,0,0,334
3823,0,3641,0
2350,1358,7377,6673
0,0,3169,0
0,14322,4187,4492
5117,0,1904,0
0,7585,8387,0
4975,0,2996,0
9322,1526,4285,3951
1814,6873,3515,4680
4855,548,3003,0
7482,3954,4579,2088
2971,0,8098,12406
0,0,3362,6046
639,0,0,9983
6055,0,0,0
0,13184,4000,14784
2971,3017,3583,0
6586,8114,371,0
3914,4593,5694,0
6297,4243,0,0
5687,10498,0,453
6352,0,0,0
3760,14109,8799,3571
250,2028,12284,0
5605,2638,0,0
1737,3085,4517,3241
0,4628,0,10343
7633,7148,3815,4439
481,2674,0,6025
0,3000,0,687
0,3750,1531,5899
0,8563,2938,0
4826,4614,3501,7546
16004,4414,3404,4642
8637,1469,0,2279
4805,0,6854,1441
4265,6067,0,6344
7500,7353,5710,2109
2472,3519,4980,2515
289,3517,2918,3547
3880,3293,1160,480
5086,1284,1649,519
0,0,4003,0
9553,1018,5233,1622
6020,3764,0,0
0,6388,2157,1689
5219,0,0,4110
0,7683,0,3015
5935,3173,581,3170
0,2270,1491,233
0,6784,7867,0
3717,0,5371,0
0,0,9070,2044
0,0,4514,10706
1278,5440,4243,0
5917,6309,6960,3468
0,1706,0,7008
2772,0,1385,6511
0,7007,8735,3552
3702,1901,4689,3022
2943,10322,7022,538
0,6007,6908,2780
0,0,3264,9233
0,4840,1776,6630
1289,4023,4073,5935
859,0,0,0
0,0,0,11063
0,1495,0,14331
0,3601,2969,1096
0,5440,11666,0
2168,0,12814,0
5970,3584,7342,10003
0,2392,0,0
0,3744,6701,0
7461,4313,6251,2399
3091,0,6623,7079
2038,0,0,3334
7878,6750,4304,4542
10628,16266,0,4655
6612,0,1991,5030
8543,3948,1496,3810
2707,9938,5127,4888
0,0,7404,1113
0,757,0,0
11054,0,5046,13910
0,181,4511,2044
9640,0,4280,3775
797,0,5323,4358
0,3311,5035,546
3309,652,0,0
815,4058,4504,339
8948,0,0,0
8760,4032,4581,949
2803,0,4485,0
1870,4241,4590,0
14247,3279,287,8037
4631,4130,8966,4234
3122,4958,9940,0
817,0,4084,0
10937,3633,1369,0
2861,9494,3244,7565
748,3217,0,341
3810,4173,2670,2211
0,6605,0,0
939,4886,4497,10308
0,0,3437,12009
3808,0,5421,0
1994,4590,0,730
0,6026,4863,800
10048,3587,4542,6154
6446,0,0,6820
0,0,4295,3004
4991,2352,4210,0
4727,0,9104,8087
4402,1696,7747,10026
0,8071,18447,4930
3743,2536,0,3559
2314,8543,0,4546
0,6135,3141,3421
5002,6192,0,8566
1239,2144,3763,646
3166,2815,5953,3091
3609,0,5948,2046
0,0,1103,325
8609,4852,0,8414
0,0,2627,691
7311,3993,0,1887
9436,2854,8960,5077
0,7629,6756,0
5300,0,1822,2169
1462,7145,1599,7214
0,10666,0,4537
2108,6904,0,2899
0,0,3103,0
0,4194,0,3312
7146,0,3806,0
0,1491,5194,0
3703,2170,6277,2269
1450,2261,1022,3219
0,5173,1702,3168
1064,1883,6842,0
5276,1612,3675,3632
0,6736,7604,0
0,7009,0,1788
8257,4541,0,0
11279,3433,9120,6878
9825,0,3311,1460
5443,3740,6936,13003
3953,402,9722,7455
1824,0,0,7512
0,2725,10184,13225
3498,0,5114,4361
3958,0,3054,5634
715,0,826,771
0,0,7536,7188
3549,0,4053,0
0,6611,0,5168
0,0,0,7039
4571,3413,0,0
4108,0,4794,762
6430,2678,3864,4860
0,7942,4939,9510
976,3960,0,4164
7259,1208,2280,0
0,0,3160,3252
2733,7514,0,5350
2034,9025,3533,412
5083,4285,8713,3164
8354,5114,2259,4995
6591,5485,0,3038
0,0,4143,0
2357,0,0,6328
0,3504,5689,0
4846,290,6800,4068
0,0,9638,1932
10087,4590,5763,3516
4240,0,5246,4329
411,0,4638,2926
264,0,0,2925
0,4218,0,5470
6414,5392,3312,7951
0,10225,3422,4461
7093,4764,10841,0
8563,774,13817,0
6315,0,7060,4125
1061,1618,0,1050
0,4184,4002,5671
10469,574,6108,4050
0,0,3304,1849
12477,6956,0,0
3263,5696,0,4092
8581,7129,822,3216
4819,0,4034,2126
1331,0,8066,0
1419,0,2705,0
3080,17532,20120,5325
6024,4858,0,0
5717,2004,3023,0
0,3764,1488,7816
2629,7970,8503,3350
4663,0,355,3022
968,0,5084,2262
733,3444,1061,3978
5542,0,0,6246
1447,0,2379,0
3444,4388,0,4842
4556,4931,0,2635
0,4727,983,706
3707,2232,0,5123
1428,4150,0,0
2284,4279,0,0
10221,180,802,0
5216,4806,6832,5260
4730,0,0,0
4575,4072,2258,4050
1504,5079,8129,9208
5053,0,185,0
0,797,0,6334
5000,11440,4067,7680
6699,1337,9037,0
2287,4909,6278,7332
0,5172,0,2886
0,440,775,9991
0,1426,0,0
1975,827,4634,918
2017,4266,6978,10298
3981,12533,0,7109
7219,2409,0,0
1273,0,1997,14163
0,4451,6914,2491
0,6293,5112,1851
0,800,4135,6353
2330,6453,1704,5980
5602,3836,0,1797
3030,3397,981,2024
3159,0,0,5831
5669,4289,1577,4650
15916,0,6557,0
5542,5421,4545,0
3952,0,3099,8930
0,0,7675,4308
0,0,1204,3864
3581,0,2670,2373
0,0,0,4127
2431,1869,4791,13174
10224,2617,0,6745
929,4072,0,0
0,598,5929,0
3939,0,0,0
3792,4887,3553,2875
5855,6789,3572,4077
4845,0,4569,5576
330,0,0,3022
4986,3188,1369,3898
3353,567,1447,1875
0,1561,1320,0
2182,2669,3916,11011
2985,2782,4190,0
15379,0,878,778
4861,4216,0,0
0,1515,9030,8342
3010,7708,4796,359
4758,3317,290,0
4105,12793,4345,0
0,5550,4405,2838
403,1051,6501,0
11757,3921,6464,6188
5440,2575,1102,0
1608,770,4962,5202
5084,478,5654,11130
6561,5094,0,1948
0,2720,0,1178
3661,5806,3705,2547
3013,2031,0,4733
10079,8726,3323,3824
4940,4855,1016,5224
0,4477,2378,0
2007,0,9154,4124
0,0,7888,4666
8067,1900,5220,962
0,10039,6952,4561
5966,4353,0,786
752,2949,4736,2014
4018,8159,0,1939
2840,3302,3294,8856
4264,4039,5848,832
2115,8265,8577,11421
4296,4577,7093,0
7066,4301,2930,9293
5130,4621,8906,3737
0,2229,8982,0
0,3220,4531,3993
247,10343,3565,0
16219,0,7205,0
0,632,3621,11439
0,4756,14119,4224
1753,10279,0,596
0,0,13193,10040
4685,4424,7575,8863
2010,4243,4317,2911
0,0,654,5371
12759,0,1177,0
0,4708,0,7910
0,3642,6528,0
3785,4675,3429,4976
0,9104,7679,2415
4664,4234,1288,0
1187,6500,5147,3761
0,6121,0,5500
0,3665,6400,5042
6270,2930,0,1520
3576,3048,4966,746
0,681,8193,0
3960,0,2070,4488
0,0,5557,4046
5118,5350,11130,2311
7275,10263,0,3845
0,12708,4707,2967
7505,0,4549,7169
695,631,0,1186
11278,0,7088,2997
1182,3809,2411,13145
1850,6915,0,326
6443,5644,0,3798
11801,5593,3337,0
0,9261,7167,8954
13115,0,0,2839
2365,3036,2733,2589
3446,0,466,1634
5194,6873,3109,0
8630,568,0,7886
0,15971,12226,0
0,0,1910,11872
9351,0,3509,0
7506,0,3431,3747
5319,4654,1226,0
5141,3371,17174,2210
0,4834,0,0
5129,2173,6568,10130
6377,4129,3020,3876
2922,6246,0,0
0,9248,4398,13107
2481,0,0,3176
3704,0,6504,0
1774,0,0,8098
8600,683,9136,0
7631,4034,8696,3389
0,4724,5061,8780
398,0,0,9232
1554,1273,5411,2834
5944,3797,4098,8869
998,7573,4614,1415
9420,0,8387,4059
6884,3432,7842,6461
0,3293,6780,6472
3462,1617,4733,5999
7235,3918,7488,0
3591,0,0,0
4582,10196,8514,0
4089,4276,2556,12361
1410,0,9080,0
7011,636,0,4218
2451,4789,4155,0
4057,916,849,0
9533,8197,0,4960
4262,0,8363,7488
4634,0,2550,956
6926,7196,3930,523
4427,4313,2209,573
5937,2081,5012,6332
13263,3557,1615,0
2864,5906,5078,5814
5122,3093,6140,4103
9670,0,6222,5028
3620,8773,4453,4307
0,0,0,4181
0,3893,3476,3583
8855,0,1247,7568
7604,352,3484,728
0,0,3474,0
0,0,5908,6199
10801,1418,0,7307
0,4358,2106,0
4359,748,0,8763
0,6350,4649,6790
0,0,3391,2532
4702,0,6463,0
9473,4546,0,0
0,4733,1060,3025
2055,4788,1715,3770
4358,5273,7887,5917
6266,6525,4636,8539
3595,0,9055,4746
5205,0,4691,2206
6666,5786,1410,0
11577,0,3023,0
3033,4533,0,5625
9311,8149,1671,0
5640,2959,1977,5992
4009,0,9924,3363
0,0,9245,10357
1639,2504,0,0
0,3522,4498,7056
281,0,3454,9677
3575,13385,5093,0
3508,2103,1930,0
4590,0,1818,0
4243,0,0,15053
5236,4235,6538,0
919,7990,704,0
3302,0,1513,8418
4323,0,3416,0
1261,3241,3449,1837
3867,0,0,2237
6249,7433,3322,0
2946,5485,4998,9732
0,4831,5174,13000
0,8823,6872,6756
6577,4823,7121,1436
1242,0,0,5388
0,1808,0,1372
7798,0,4577,5062
0,3649,3502,7875
9759,0,2574,6997
0,1150,1332,947
9262,6548,5848,2592
4316,0,1955,2830
2308,4432,550,5068
5575,6180,0,3057
2109,2429,1656,2766
4580,3576,0,6886
5683,0,0,8144
3620,0,11763,3164
3479,0,3778,3503
3921,3759,660,2947
4910,5995,1601,6472
5981,1770,8661,3038
2103,4557,1583,14199
0,8752,0,0
0,2497,6684,6985
0,4387,0,3385
0,0,4792,5808
3514,0,2119,8391
0,2902,4520,2097
2369,0,2930,3186
0,467,2933,0
0,7286,3749,0
1607,4705,3846,0
0,9120,0,0
244,2592,0,9122
10176,10466,2049,9999
4711,3289,562,3539
2406,4656,2850,0
2323,4726,5606,894
4171,9692,845,2572
4461,2511,0,3710
4042,4927,3197,4098
5613,4352,5180,0
859,0,6391,0
2938,7782,12195,4802
688,0,0,2352
4098,3571,7689,0
0,1157,3280,7377
422,0,3845,8012
1114,0,853,6479
5241,0,0,7399
0,0,0,1074
0,4510,794,0
0,0,0,10584
0,2397,3468,3498
1836,1593,0,5848
6700,5303,4366,4069
2324,6977,0,0
1797,0,9211,3496
6418,0,4785,4374
2400,0,0,2123
0,1753,4081,926
14192,2241,0,0
3378,0,3316,3983
1647,13963,0,1143
2030,2717,7517,5861
4670,6671,13076,3013
0,14388,5004,0
520,0,8809,3348
1124,792,2569,0
4219,14528,2239,4540
7282,8781,0,5060
4636,2202,13357,16159
0,0,652,2934
7395,8252,7065,3888
0,0,2270,6983
0,0,5232,4580
1633,2805,11711,0
0,2631,0,0
1620,8728,5208,8908
2781,2128,9783,5254
0,4795,0,0
0,0,8823,4884
5303,7881,12345,898
0,2410,0,6598
3836,2389,0,4642
1004,0,0,13278
3923,2609,9044,0
2697,0,5697,5157
2862,0,3160,0
0,1104,10592,0
0,0,4196,4379
9397,3852,3978,656
9138,0,7064,6592
7163,3589,1654,2654
7308,0,5041,3674
2142,5562,6175,2259
0,0,0,991
4292,737,4987,1675
0,4847,5328,0
10934,0,1542,5243
3923,0,4773,17052
2492,0,7502,6315
0,0,11235,3579
8819,3672,1382,4302
2643,0,7015,8095
3919,3339,11566,0
6751,0,0,0
1962,9356,3613,5802
7914,0,1008,0
4761,1787,14184,9552
0,13638,4419,1233
4210,7832,0,0
0,4767,16878,3913
4524,11370,3611,3589
2675,0,8182,9334
2532,3379,0,0
8054,11659,1071,3185
5484,5238,5139,0
382,8964,1640,12244
4145,3216,1727,3287
14208,2926,4486,3584
4450,0,745,0
0,6245,2251,3032
0,3295,2947,618
3213,1091,1847,1555
0,8047,0,0
5509,0,7668,563
0,4912,0,0
9203,11395,0,4953
2014,4765,0,13785
391,0,3175,3511
3531,3784,0,0
0,0,5447,0
1863,2187,9503,3619
2289,4469,5705,2778
4897,4728,449,3517
3368,11381,3601,0
323,3314,2255,0
0,11435,5003,5803
0,4652,0,3400
4981,0,1779,7417
1077,3007,4020,0
6732,3036,4193,4982
3753,2160,4952,7418
4970,8131,7987,3172
2108,6075,0,2144
1107,316,858,8395
0,5776,4363,6046
4287,4871,5239,3272
5151,5117,7641,4617
8438,3957,0,7056
4675,0,1049,3703
0,7580,14164,8770
7584,4168,4834,0
0,5098,0,3667
8559,0,1914,4643
7974,5809,5312,0
897,700,1077,5824
5919,929,1327,0
1302,3036,6982,412
7094,3561,3968,0
0,2408,3426,4825
6034,2976,9843,1866
5518,3230,0,0
6859,0,1347,4776
4795,6992,2789,0
2936,1727,4844,2804
1911,0,6301,1668
2846,6280,3067,1638
1712,329,308,2912
0,2596,0,4492
0,5368,3487,0
6857,2665,4190,1682
8093,1286,2293,2418
4273,3005,0,0
10074,7343,6105,2898
5334,4309,5757,1250
4054,5906,2641,10426
0,4692,0,6271
7175,2499,1884,495
0,2718,5065,4186
3844,3470,0,0
0,0,0,7662
5011,1141,2474,2319
5108,2095,1875,10967
10209,0,11302,1998
4559,7246,1647,6778
18010,5176,1398,0
0,7106,0,7914
11700,5179,5343,418
0,0,9395,0
4154,2621,1414,4310
3961,4870,7828,7006
5523,1599,0,0
0,0,5063,0
0,0,11659,0
3957,5596,813,0
5231,3894,2853,0
0,0,4079,2211
0,4071,5084,4595
9893,3535,6579,8488
3973,3056,4759,4761
2374,0,6824,9084
4951,4003,4895,2467
0,4948,8776,6095
0,4799,4719,6308
3149,1509,0,10870
4502,773,0,3680
5304,6233,8263,0
0,4289,0,3633
0,9235,13725,0
0,7715,0,0
3536,6141,5291,0
0,1461,2398,238
0,4471,2475,0
9542,0,0,1767
5285,1693,3240,0
6432,2903,1294,0
4497,4960,0,0
1387,3562,0,4160
3553,13972,0,4635
4025,1891,4491,14565
0,3375,0,2512
4107,0,1910,3426
7037,1459,5771,0
3979,4780,2648,4511
6571,0,0,5558
0,0,3773,4428
0,0,4113,4566
0,0,2021,0
7407,3596,4658,0
0,6463,5429,0
3201,0,7764,12207
8764,0,0,5215
4573,4701,0,0
4346,4217,6198,4633
4692,4872,0,0
1075,4611,5067,0
2324,1631,5705,2285
0,5007,10033,0
1026,2570,1466,7049
0,3373,2882,1349
4179,12092,4873,0
3852,3666,3670,1733
0,0,0,3856
6773,4151,10593,3049
3727,15355,6160,1419
7234,0,2415,6126
8961,4970,7416,0
4689,0,0,8927
4677,0,4261,3057
0,3823,0,2595
2388,1132,3604,0
0,2752,6302,14658
5870,0,2963,4855
3824,3518,7340,3841
5227,1358,3583,969
0,4494,0,9193
2611,9335,0,0
3393,7779,7271,0
0,1926,2610,0
7029,2368,0,0
11478,0,4417,0
0,9237,2543,3844
3181,0,4333,8518
2625,0,0,7311
0,0,0,4852
0,11888,5041,2580
8843,8322,809,4843
0,4796,3822,4591
0,0,812,2206
1193,3990,10870,4886
1305,6168,10524,0
0,3339,5681,2621
10454,10825,0,2523
3527,7971,4863,3193
5336,10479,3477,4901
0,3895,0,5692
0,6382,691,4976
4378,0,5429,9723
412,6046,0,4855
11652,1974,5024,0
0,3529,8045,6601
411,4513,5089,4589
0,4678,2719,2684
0,1929,19562,9881
8642,0,3186,0
0,801,1270,4305
0,10357,784,1589
666,6616,0,8808
7624,7283,0,0
0,2439,0,0
178,5428,13112,0
0,0,1131,777
711,0,4373,1941
591,1423,861,6236
513,11741,6144,0
3545,4644,7017,0
6296,8401,3404,1446
0,0,0,1693
2247,5003,4461,2045
4594,0,0,1986
6842,10669,0,920
1076,2783,0,12657
658,5323,5670,13186
0,3937,4215,0
0,3617,5497,2793
874,0,3525,4430
5866,2583,0,0
0,3544,2061,8585
5194,0,1111,0
4168,1306,17258,7372
869,9137,671,0
0,2621,1635,4505
9697,4691,0,11402
0,361,0,5559
0,1311,681,7557
4509,7349,7534,6069
5281,4959,1169,0
5087,0,0,6461
2318,2221,0,2662
397,0,9288,7179
4508,0,4462,1845
10400,6529,1778,0
0,276,2108,0
2895,12877,3136,0
2456,2341,0,3281
2310,2998,3145,0
0,10363,0,4246
3508,9042,656,10043
3255,0,264,0
0,8374,1022,9682
3334,3885,5404,2275
11168,3201,17215,0
0,7502,4096,9247
0,0,5568,2305
7762,3465,205,0
4182,3110,6208,2878
5945,0,2992,1703
6528,2550,0,3549
1921,2616,0,8908
0,3032,4747,0
3036,5509,6202,8087
4686,8446,11649,6435
0,8008,2529,0
8091,5664,0,6690
0,1944,1754,6571
0,1501,8489,0
3638,8033,2516,9451
0,0,4783,4289
1675,5211,5395,8730
0,3728,0,5596
1717,0,3252,0
3541,0,4521,0
0,2467,6650,0
0,2124,5499,3420
0,0,657,0
4626,1362,1895,3653
3719,1346,2232,0
4773,2858,11501,2409
5996,3396,4199,0
9066,6924,5278,2590
2593,7326,0,6372
3815,0,0,0
3137,10624,6023,4812
2339,5133,0,7944
1769,0,3911,2036
489,4416,0,4628
2105,6362,4964,2243
894,2317,0,1166
5812,0,4910,6867
2696,4610,0,0
0,0,3034,1769
2988,4066,3425,0
6790,2937,3624,0
0,12831,622,2350
0,3165,4979,10159
1425,2377,471,0
5598,0,3207,10492
0,0,1410,12254
4051,8051,4960,14796
1032,18001,5109,5302
2322,4042,0,5909
0,5151,5059,0
2191,2954,2987,0
17590,5731,0,3207
4077,5731,843,10099
0,5180,0,5995
2511,0,6752,2586
5079,0,8113,0
2491,5306,7355,5143
